model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Rain,2,2,0,0,1,97,3,9,100,49
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Rain,2,2,0,0,2,97,3,9,100,49
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Rain,2,2,0,0,3,97,3,9,100,49
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Rain,2,2,0,0,1,97,3,8,100,48
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Rain,2,2,0,0,2,97,3,8,100,48
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Rain,2,2,0,0,3,97,3,8,100,48
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Fog,4,4,0,0,1,97,3,16,100,66
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Fog,4,4,0,0,2,97,3,16,100,66
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Fog,4,4,0,0,3,97,3,16,100,66
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Fog,4,4,0,0,1,97,3,15,100,65
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Fog,4,3,1,0,2,97,3,12,75,49
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Fog,4,4,0,0,3,97,3,15,100,65
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Snow,3,3,0,0,1,97,3,12,100,59
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Snow,3,3,0,0,2,97,3,12,100,59
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-Snow,3,3,0,0,3,97,3,12,100,59
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Snow,3,3,0,0,1,97,3,12,100,58
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Snow,3,3,0,0,2,97,3,12,100,58
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-Snow,3,2,1,0,3,97,3,8,67,39
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNight,2,2,0,0,1,97,3,9,100,49
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNight,2,2,0,0,2,97,3,9,100,49
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNight,2,2,0,0,3,97,3,9,100,49
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNight,2,2,0,0,1,97,3,8,100,48
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNight,2,2,0,0,2,97,3,8,100,48
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNight,2,2,0,0,3,97,3,8,100,48
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightRain,2,1,1,0,1,97,3,5,50,25
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,97,3,9,100,49
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,97,3,9,100,49
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightRain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightRain,2,1,1,0,2,97,3,4,50,24
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightRain,2,2,0,0,3,97,3,8,100,48
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightFog,5,4,1,0,1,97,3,16,80,57
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,97,3,19,100,70
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,97,3,19,100,70
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightFog,5,4,1,0,1,97,3,15,80,56
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightFog,5,5,0,0,2,97,3,19,100,69
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightFog,5,5,0,0,3,97,3,19,100,69
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,97,3,16,100,66
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightSnow,3,3,0,2,2,97,3,12,100,59
dave2-p10-track1-mcd_10_S5_test,max,DAVE2-Track1-DayNightSnow,4,4,0,1,3,97,3,16,100,66
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,1,97,3,15,100,65
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightSnow,3,2,1,2,2,97,3,8,67,39
dave2-p10-track1-mcd_10_S5_test,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,3,97,3,15,100,65
